customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,remove_reason,cluster
2633116,2633112,743469,@101741 @101742 @101743 @101744 @75003 Also @115858 please fix this “I️” stituation. It’s getting to be quite annoying.,@743469 Thanks for reaching out. Let’s work together to get this addressed. Does that behavior still continue after updating your device? https://t.co/80YRnjDFDk Let us know via a DM. We’ll keep moving from there. https://t.co/GDrqU22YpT,Fri Nov 17 17:56:06 +0000 2017,Fri Nov 17 19:01:00 +0000 2017,,8
553603,553605,249126,"@AppleSupport When I get a notification, whatever I’m playing, music or video, it stops. I have to click play like 3 times to play it again",@249126 Which apps are you using to listen to music and videos when this happens?,Sun Dec 03 14:33:01 +0000 2017,Sun Dec 03 16:23:56 +0000 2017,,7
1735982,1735980,524128,Ok @AppleSupport how tf do I️ get my phone to stop autocorrecting my shit to I️?!,@524128 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 05:02:36 +0000 2017,Tue Nov 07 14:11:02 +0000 2017,,3
188392,188391,160208,@115858 the fuck this shit? Look at my status bar. https://t.co/A5az68mXqK,@160208 That's unexpected. Let's see what we can find out! Does the issue persist after a restart? Which iOS version are you running?,Wed Oct 04 16:01:16 +0000 2017,Wed Oct 04 16:33:00 +0000 2017,,11
1833613,1833612,550043,@AppleSupport whatever the latest update of iOS did it needs to be fixed Ive had to charge my phone 3x in 1 day with same usuage as usual,@550043 We'd like to help! Send us a DM with the country that you are located in and we will continue from there. https://t.co/GDrqU22YpT,Wed Oct 18 06:40:14 +0000 2017,Wed Oct 18 13:01:01 +0000 2017,,1
1305216,1305215,424994,@115858 can you please tell me the Twitter handle for help with frequent flyer points with Apple purchases in Australia? Thx.,@424994 Great question! Let's have you reach out to your regional support for additional guidance here: https://t.co/IBIY3vMgPj,Fri Oct 27 01:54:50 +0000 2017,Fri Oct 27 02:05:00 +0000 2017,,0
1616959,1616958,495836,@AppleSupport Also how the hell do I reset my password now? I have no other Apple device (thank god?) except my iPhone. So cannot do it on my browser and the phone reset is driving me insane.,"@495836 We want you to be able to reset your password and use your Apple ID. So we can take a closer look at this, please send us a DM. https://t.co/GDrqU22YpT",Sat Nov 25 04:42:44 +0000 2017,Sat Nov 25 13:14:00 +0000 2017,,0
1393144,1393140,444012,"@115858 what made you to roll out IOS11. Ever since I updated my iphone, it stopped communicating to my Mac. Unable to sync it with itunes :(","@444012 We're here to help. Are you on iOS 11.0.3? Additionally, what information are you trying to sync, and do you get an error?",Mon Oct 16 16:30:52 +0000 2017,Mon Oct 16 16:41:00 +0000 2017,,10
603255,603253,263306,@AppleSupport Talking about the bedtime reminder in the clock app. No option to turn off reminder. https://t.co/MZgdECYnpd,"@263306  To turn Bedtime reminders off, simply tap the Bedtime switch.",Sun Dec 03 22:11:01 +0000 2017,Sun Dec 03 22:25:00 +0000 2017,,4
1414822,1414820,165826,From one day to another my finger recognition stopped working. stop f*cking up my phone when you drop a new one. @115858 @AppleSupport,@165826 We'd be happy to look into this with you. DM us and we'll go from there. https://t.co/GDrqU22YpT,Sat Oct 28 19:40:18 +0000 2017,Sat Oct 28 20:13:28 +0000 2017,,1
1780275,1780273,326300,-.- @AppleSupport excuse me https://t.co/reKtwJ3fiu,"@326300 We'd like to help. What version of iOS are you on? If you remove and reinstall the Twitter app, does it work as expected?",Tue Oct 17 22:59:59 +0000 2017,Tue Oct 17 23:08:32 +0000 2017,,5
373350,373349,204471,@115858 I upgraded to the iPhone 8plus and series 3 watch so I can go run without my phone. Music won’t sync to my phone. Can’t open the app,@204471 Let's take a look at this together. Is everything fully up to date on the watch and the iPhone? Let us know in DM. https://t.co/GDrqU22YpT,Sun Oct 08 16:49:58 +0000 2017,Sun Oct 08 19:54:25 +0000 2017,,1
2288304,2288303,664808,"@115858 when’s the next iphone update, my phone is literally so shitty because of ios 11",@664808 We're here to help. Send us a DM with more details about what you are experiencing with your device. https://t.co/GDrqU22YpT,Sun Nov 12 02:23:42 +0000 2017,Sun Nov 12 03:36:52 +0000 2017,,2
2679274,2679273,501443,@AppleSupport It moves automatically by itself and I don’t want that!!!,"@501443 Rest assured, the steps to turn off Auto-Brightness are listed here under ""About brightness levels"": https://t.co/bkqEVCrK2l",Tue Oct 31 14:50:17 +0000 2017,Tue Oct 31 15:13:37 +0000 2017,,5
409693,409695,212696,@AppleSupport I think i might have figured it out but thank you for the help I truly appreciate it,@212696 We're glad to hear you've figured it out! Just reach out if you need help again and have a good one.,Mon Oct 09 23:51:48 +0000 2017,Tue Oct 10 00:09:00 +0000 2017,,5
2070566,2070565,612342,I paid a pretty penny for this IPhone 7 Plus so if IOS 11 could stop making it freeze and then off that’d be cool. @115858 @AppleSupport,@612342 We want to help so you can have a better experience with iOS 11. Have you updated to iOS 11.0.2? Please send us a DM. https://t.co/GDrqU22YpT,Sun Oct 08 23:09:45 +0000 2017,Sun Oct 08 23:59:00 +0000 2017,,10
2685384,2685383,755222,@AppleSupport bought a book for €1.49 charged €9.97 on my account???,@755222 We're here for you. You'll want to get in touch with our iTunes Billing team here: https://t.co/SDIe7UiyJN,Tue Oct 31 16:50:54 +0000 2017,Tue Oct 31 17:11:00 +0000 2017,,0
1906017,1906016,567950,Been iPhone user for years but I’ve just had enough of my iPhone 7+ freezing crashing and it’s so slow since update😡time 2 jump ship @115858,@567950 We’d like to help. Can you tell us more about what’s going on with your iPhone? DM us and we’ll go from there. https://t.co/GDrqU22YpT,Wed Oct 25 09:54:34 +0000 2017,Wed Oct 25 13:58:29 +0000 2017,,1
1717439,1717438,520045,@115858 how tf do you let a update come out where “i” does this shit I️,@520045 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 23:43:06 +0000 2017,Tue Nov 07 00:26:00 +0000 2017,,8
2127293,2127292,626347,@AppleSupport I’ve just been hung up on twice by your support people. It wasn’t a call fail I was hung up on before someone even said hello,@626347 We don't want you to have this type of experience. Meet us in DM so we can gather more information. https://t.co/GDrqU22YpT,Wed Nov 08 17:48:40 +0000 2017,Wed Nov 08 19:01:30 +0000 2017,,0
889081,889080,331079,@115858 @AppleSupport 4) @AppleSupport so “expedited” means “twice as slow to fix the mistake @115858 made”....,@331079 We can assist you. Please DM us via the following link the case number from your interaction with our phone support advisor. We can help you further from there. https://t.co/GDrqU22YpT,Sat Nov 25 16:08:49 +0000 2017,Sat Nov 25 16:17:38 +0000 2017,,0
1063158,1063157,371036,"@AppleSupport this isn’t what I paid for my iPhone7. It keeps freezing constantly (even if I shut it), music apps play poorly and its slow","@371036 Let's look into this together. DM us the iOS version your iPhone is running, and we'll get started. https://t.co/GDrqU22YpT",Mon Oct 23 09:59:36 +0000 2017,Mon Oct 23 13:50:01 +0000 2017,,1
522065,522062,240568,"hi @applesupport, i have upgrage my  iphone 5s to IOS 11.1.2 and the phone always loading and back to security code whe we try to an application, please help",@240568 We're here for you. Let's see if we can get to the bottom of this together! Does this behavior only happen when trying to open a certain app; if so which app? Are you able to determine which security code it's asking for? https://t.co/GDrqU2kzhr,Sat Dec 02 02:53:12 +0000 2017,Sat Dec 02 04:06:00 +0000 2017,,10
763525,763524,302456,My phone keeps freezing since getting the updated. I don’t want it anymore let me go back  @AppleSupport,@302456 We'd love to assist you with this. Please click here to join us in DM. We'll continue there. https://t.co/GDrqU22YpT,Sat Oct 07 03:42:29 +0000 2017,Sat Oct 07 13:07:00 +0000 2017,,9
372204,372202,204179,Smh @AppleSupport step up your game 👏🏼👏🏼👏🏼 https://t.co/7SgvI9uCSj,"@204179 We're here for you.  Which specific iOS version and iPhone are you using, please?",Sun Oct 08 22:31:02 +0000 2017,Sun Oct 08 23:27:31 +0000 2017,,5
2621191,2621193,740630,"@AppleSupport I know the way how to enable it , but I cannot find it in the settings",@740630 Let's go ahead and meet in DM and we'll take a closer look. https://t.co/GDrqU22YpT,Fri Nov 17 16:01:50 +0000 2017,Fri Nov 17 17:27:17 +0000 2017,,5
162738,162740,153599,@AppleSupport Did that already.,@153599 Please send us a DM and we will look into this further with you. Thank you. https://t.co/GDrqU22YpT,Fri Nov 24 19:27:23 +0000 2017,Fri Nov 24 19:33:00 +0000 2017,,5
2703211,2703210,759276,"Hey @AppleSupport! After 4 days of waiting, then seeing this... Guess who's moving back to Android! Smell ya later! https://t.co/6H5eQlDrJM",@759276 We do have steps that can shorten the wait: https://t.co/nXAGZj0EE7,Sat Nov 18 17:55:48 +0000 2017,Sat Nov 18 19:05:00 +0000 2017,,0
118113,118112,142194,@115858 @AppleSupport I have to be honest. I don’t appreciate all the glitches in my phone to bait me into buying another. It’s NOT happening,@142194 We want to help so you can enjoy the iPhone you currently have. Can you tell us a bit about what is happening?,Thu Nov 23 01:34:04 +0000 2017,Thu Nov 23 01:41:00 +0000 2017,,0
2353697,2353696,680109,@AppleSupport can you explain this ? https://t.co/gw4XGTjzT5,@680109 Let's look into this for you. Can you elaborate on what issues you are experiencing with iCloud Photos? Meet us in DM to get started. https://t.co/GDrqU22YpT,Mon Nov 13 17:25:28 +0000 2017,Mon Nov 13 18:33:30 +0000 2017,,5
549570,549573,247964,"@AppleSupport We spent over 2hrs just trying to get the phone to stop restarting, in the end we had to change the date to before the 2nd December just so it would stay on long enough to do the restore",@247964 Did the 11.2 update resolve the issue? We want to be sure you are in working order.,Sat Dec 02 19:00:10 +0000 2017,Sat Dec 02 20:56:28 +0000 2017,,1
795783,795782,205320,@AppleSupport I’ve tried removing them from my device and adding them again via both iTunes on my Mac and via the iTunes app. No joy 😥 2/2,@205320 We'd like to look into this with you. Send us a DM including the device you're using. We'll go from there. https://t.co/GDrqU22YpT,Thu Oct 12 12:03:54 +0000 2017,Thu Oct 12 14:40:02 +0000 2017,,7
2493876,2493880,711889,"@AppleSupport 11.1.1

i bought my phone in July so there's no reason it should be an old battery issue https://t.co/8fMRSBDidI",@711889 Did you notice this issue when you first updated to iOS 11 or is this happening only since iOS 11.1.1?,Wed Nov 15 18:34:22 +0000 2017,Wed Nov 15 18:55:40 +0000 2017,,6
1762149,1762151,308781,@AppleSupport That doesn’t work either!  Some apps still do the ?,@308781 Got it. Send us a DM and let us know which device this is happening on. https://t.co/GDrqU22YpT,Tue Nov 07 21:14:53 +0000 2017,Tue Nov 07 22:07:12 +0000 2017,,5
1067798,1067799,371976,@AppleSupport I know this article and it does not solve my issue. In previous iOS I could turn off Wifi&amp;BT in the control center why not in iOS 11?,@371976 What you're describing is expected and is explained in the article provided. You can turn off Bluetooth/Wi-Fi in Settings app.,Tue Oct 24 07:49:14 +0000 2017,Tue Oct 24 13:16:34 +0000 2017,,10
1971072,1971071,583844,"Longtime @115858 customer and after having my iPhn X launch day delivery placed on hold with no resolution in sight, i’m pissed beyond belief https://t.co/EYw14tvz2K","@583844 We're happy to help point you in the right direction. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",Wed Nov 01 02:20:01 +0000 2017,Wed Nov 01 02:33:31 +0000 2017,,11
2481469,2481467,183673,@AppleSupport When will there be a new update for the iPhone 7 Plus? My phone has been spazzing like crazy lately and I just bought it...,@183673 We'd be happy to help. Send us a DM with a few details and we can start there. https://t.co/GDrqU22YpT,Sun Oct 29 22:25:59 +0000 2017,Sun Oct 29 22:30:34 +0000 2017,,1
793711,793710,309265,"@AppleSupport WatchOS 4, Time Travel is broken on the fitness ring watch face. #BugReport","@309265 Let's see what we can find. Meet up with us in DM to continue, please. https://t.co/GDrqU22YpT",Sun Oct 08 01:10:54 +0000 2017,Sun Oct 08 03:29:00 +0000 2017,,9
2492304,2492305,213849,"@AppleSupport Uk - not that it matters, &amp; the latest....11.1.1. Both my old 5s &amp; the new one did this every time you send an update.........",@213849 Thanks for confirming that iOS version for us and your location. We can help further to look into this in DM. We look forward to talking to you there. https://t.co/GDrqU22YpT,Wed Nov 15 19:17:21 +0000 2017,Wed Nov 15 19:42:29 +0000 2017,,9
999041,999042,356553,@AppleSupport No this type of skipping isn’t random,@356553 Is the skipping happening when you're using the headphones that came with the iPhone?,Sun Nov 05 19:54:58 +0000 2017,Sun Nov 05 22:58:28 +0000 2017,,5
2056672,2056671,200855,@AppleSupport Is there some setting im missing?,"@200855 We want to help. Send us a DM and let us know if this issue is occurring with regular photos, Live Photos, or both. https://t.co/GDrqU22YpT",Fri Oct 06 18:07:35 +0000 2017,Fri Oct 06 21:05:00 +0000 2017,,5
1478308,1478306,463276,"Hey @AppleSupport , i have iPhone keep restarting again and again , the touchpad is freezing stuck on passcode screen Also the Itunes can't recognize the iphone and when i use DFU to restore the Iphone i got error 4013 HELP!! Please : ( .",@463276 Let's help get your iPhone working again. Reach out to us in DM.,Thu Nov 02 22:07:19 +0000 2017,Thu Nov 02 23:43:56 +0000 2017,,1
1921999,1921998,572165,iOS 11 is absolute garbage can I go back to 10 @AppleSupport @115858,"@572165 We don't provide a method to downgrade your software, but we're happy to help with any issues with iOS 11. Send us a DM. https://t.co/GDrqU22YpT",Fri Oct 27 02:47:45 +0000 2017,Fri Oct 27 03:03:26 +0000 2017,,10
663884,663883,278217,"@115858 your updates since the release of the iPhone 8 and x have SCREWED my phone up. Videos don’t play right, orientation is messed up. PLEASE FIX IT!",@278217 We'd like to work with you. May we ask which iOS version you're currently using?  Let us know to get started by DM. https://t.co/GDrqU22YpT,Thu Nov 23 02:07:15 +0000 2017,Thu Nov 23 02:21:29 +0000 2017,,2
1614968,1614967,495351,@AppleSupport Guys.. I really need my user name recovered quickly.. I use a Dexcom G5 and cannot download the app. Please help.,@495351 Hi there and thanks for reaching out to us. Let's take a closer look at the issue you're experiencing together in DM. https://t.co/GDrqU22YpT,Wed Oct 18 18:42:57 +0000 2017,Wed Oct 18 18:56:28 +0000 2017,,0
72771,72770,132340,"@AppleSupport lost my iPhone, not where iPad ""lost my"" says.. What should I do?",@132340 We understand the importance of being able to locate a lost device. Let us know if this helps: https://t.co/WgUadqPuWS,Thu Nov 30 05:14:19 +0000 2017,Thu Nov 30 13:45:34 +0000 2017,,1
1635751,1635750,408721,when is @115858 gonna fix the whole i️ thing that’s going on lmao,@408721 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 18:42:41 +0000 2017,Sun Nov 05 21:24:00 +0000 2017,,11
35215,35214,123670,@AppleSupport Installed ios11.1 and now my phone doesn’t recognize capital I’s,"@123670 We're more than happy to take a look. DM us with more details, and we'll pick back up there. https://t.co/GDrqU22YpT",Wed Nov 01 13:22:33 +0000 2017,Wed Nov 01 13:43:25 +0000 2017,,10
2143378,2143377,630169,@AppleSupport i️ ????,@630169 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 23:06:18 +0000 2017,Wed Nov 08 23:23:01 +0000 2017,,5
1557789,1557788,481512,@AppleSupport iOS 11 is killing me. The @126235 app hates it almost as much as I do,@481512 We'd like to help! What seems to be going on with you device since the update? Let us know in DM &amp; we'll help sort it out. https://t.co/GDrqU22YpT,Thu Oct 26 03:50:37 +0000 2017,Thu Oct 26 12:25:12 +0000 2017,,10
2050081,2050080,395853,"POS iOS 11 update made my phone incompatible to my car so now I can't listen to my fucken music in my car 
Get your shit together @115858",@395853 We'd like to help get it working again with your car's stereo. Please provide us more details in DM here: https://t.co/GDrqU22YpT,Thu Oct 05 16:03:50 +0000 2017,Thu Oct 05 17:21:39 +0000 2017,,2
2401836,2401835,691028,"Look at those 4 little icons, it’s camouflaged with the background. Please fix @AppleSupport #ios11.1 https://t.co/TjLBYk0QO9","@691028 Hey, we'd like to take a closer look into this. Let's meet in DM and we'll go from there. https://t.co/GDrqU22YpT",Fri Oct 20 06:45:44 +0000 2017,Fri Oct 20 13:35:00 +0000 2017,,10
1803097,1803096,439410,@115858 iOS 11 is so buggy https://t.co/cD1ttrVbXF,@439410 Let us help you with this today. DM us the exact iOS version and which iPhone we are working with to get started. https://t.co/GDrqU22YpT,Fri Oct 13 13:29:23 +0000 2017,Fri Oct 13 14:53:27 +0000 2017,,10
1586036,1586034,225559,@AppleSupport @115858 lots of phone issues since upgrading to latest iOS. Need fixes. Can’t add 3rd party to calls and more issues.,@225559 We'd love to take a look!  Can you tell us what happens when you try to add a third party to calls?  Do you receive an error?,Mon Oct 23 21:50:29 +0000 2017,Mon Oct 23 22:02:31 +0000 2017,,10
1818361,1818360,546190,@115858 You need to fix the iOS update immediately. It’s costing me business. 😠,"@546190 Let's work together to sort this out. What kind of device do you have, and what issues have you noticed? DM us here: https://t.co/GDrqU22YpT",Mon Oct 16 12:55:58 +0000 2017,Mon Oct 16 14:06:00 +0000 2017,,2
2872444,2872443,797526,@115858 @AppleSupport  this is ridiculous so my phones completely fine but it starts acting up as soon as the new iPhone 8 and X comes out. My phone was in perfect condition and now it wants to start freezing and randomly turning off. Bullshit man cba,"@797526 Hey there! Thanks or reaching out to let us know you're having some trouble. We'd be happy to look into this, but we'll need to know some things. Would you mind sending us a DM with specific details about the freezing and abrupt powering off? We'll go from there. https://t.co/GDrqU22YpT",Mon Nov 13 16:46:04 +0000 2017,Mon Nov 13 17:45:33 +0000 2017,,1
2255494,2255493,656939,iOS 11.1 did not fix my problem @AppleSupport I’m still seeing the error,"@656939 Hi. Were you using Text replacement as a work around to the issue. Here's how to check: 
Go to Settings &gt; General &gt; Keyboard &gt; Text Replacement",Fri Nov 10 16:44:07 +0000 2017,Fri Nov 10 19:41:00 +0000 2017,,10
2947152,2947151,813999,I tested the rumored ”root”-login bug in macOS High Sierra. It works. This is both funny and really bad :/ @AppleSupport #apple #Mac,"@813999 We'd like to look into this with you. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",Wed Nov 29 14:01:32 +0000 2017,Wed Nov 29 15:46:31 +0000 2017,,9
2116248,2116247,623822,@TwitterSupport @AppleSupport someone fix this “i” problem asap pls,@623822 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 04:33:32 +0000 2017,Wed Nov 08 14:02:45 +0000 2017,,3
2756849,2756848,771555,"I’m suing Apple I lost all my contacts and photos and everything and my shit keeps freezing it took 20 minutes to type this cause the keyboard is fucked up I ain’t buying a 1,000 dollar phone nigga @115858",@771555 We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,Tue Nov 21 02:31:57 +0000 2017,Tue Nov 21 02:39:29 +0000 2017,,1
1405460,2434246,698530,@AppleSupport It said Finnish is not supported lol,@698530 Learn about the languages Siri currently translates here: https://t.co/7n1ATPhFaQ Leave any feedback: https://t.co/eTPVYVFyd8,Sun Oct 29 08:37:03 +0000 2017,Sun Oct 29 13:47:00 +0000 2017,,4
1301339,1301336,376853,"@AppleSupport Hello! I've checked everywhere and cannot find this info. Apple Watch 1 does not have wifi, right? Why does the cloud show?",@376853 Apple Watch series 1 does feature Wi-Fi. Please check out this link to view this: https://t.co/6fGEqXyeK2,Thu Oct 26 23:50:44 +0000 2017,Fri Oct 27 00:07:32 +0000 2017,,4
1820690,1820689,546593,@AppleSupport my iphone 6s (updated to iOS 11.0.3) battery keeps on going down so quickly?? like 70% to 20% in like 10 minutes 🙄,@546593 Battery life is important! Check out this article for maximizing it: https://t.co/bivpdfBNJ6 DM us if the issue persists. https://t.co/GDrqU22YpT,Mon Oct 16 17:23:12 +0000 2017,Mon Oct 16 17:28:04 +0000 2017,,6
2015166,2015165,504056,👁 really hate that the letter 👁 isn’t working properly... @AppleSupport when can 👁 expect an update??,@504056 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 15:13:52 +0000 2017,Sun Nov 05 19:07:01 +0000 2017,,3
2739529,2739528,767548,"Bug chato do iOS 11, você esta ouvindo um podcast mas na tela bloqueada é exibido outro podcast. @115858","@767548 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Mon Nov 20 17:03:34 +0000 2017,Mon Nov 20 17:12:38 +0000 2017,,4
2972449,2972451,819831,@AppleSupport Yes. Complete shut down. I just installed the root patch. I saw that there is also a problem with the patch about sharing. Could that also be a problem with sync on iBooks?,"@819831 There shouldn't be, but we'll find out what's going on. Are you able to download any of the purchases in iBooks? Let us know in Direct Message and we'll look into this further. https://t.co/GDrqU22YpT",Thu Nov 30 01:39:47 +0000 2017,Thu Nov 30 01:46:29 +0000 2017,,9
2080104,2080103,222867,"Thanks #iOS11 for this wi-fi issue, going on and off from time to time @115858 #iPhone6",@222867 Go ahead and DM us some details about where and when this happens. We'll do our best to help out with your Wi-Fi. https://t.co/GDrqU22YpT,Mon Oct 09 19:51:16 +0000 2017,Mon Oct 09 20:36:00 +0000 2017,,10
1441465,1441464,348036,Something is wrong with the “i”! @115858 FIX THIS SHIT! https://t.co/dzgWShfwpP,@348036 We'd like to help. DM us by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,Thu Nov 02 03:22:23 +0000 2017,Thu Nov 02 12:25:00 +0000 2017,,8
1589876,1589875,488847,Hey @AppleSupport figure out this fucking I️ thing already.,@488847 We'd like to help. Try out this work around until this issue is fixed in a future update: https://t.co/xU1AGHStV6,Sat Nov 04 20:12:41 +0000 2017,Sat Nov 04 23:57:28 +0000 2017,,0
438077,438076,219078,I hate @115858 so much. Get no help or answers,@219078 We can help. Send us a DM and tell us what's going on. https://t.co/GDrqU22YpT,Tue Oct 10 16:43:08 +0000 2017,Tue Oct 10 17:44:42 +0000 2017,,11
2286910,2286911,664471,@AppleSupport LoL ! Yes.,@664471 Great to hear that! Let's meet up in DM to go over next steps: https://t.co/GDrqU22YpT,Sun Nov 12 03:29:44 +0000 2017,Sun Nov 12 05:14:25 +0000 2017,,5
2291672,2291671,665558,@AppleSupport worst support ever. Expected more from #apple #EpicFail,@665558 We'd like to know more about the issue you're experiencing. Please join us in DM with additional details to get started: https://t.co/GDrqU22YpT,Sun Nov 26 15:06:40 +0000 2017,Sun Nov 26 15:48:32 +0000 2017,,5
2117868,2117870,624186,@AppleSupport That doesn’t work because you you type “I️” on social media I️t does the symbol thing again,@624186 We'd like to continue working with you on this. DM us and we'll go from there. https://t.co/GDrqU22YpT,Wed Nov 08 14:58:55 +0000 2017,Wed Nov 08 18:13:42 +0000 2017,,3
2110971,2110970,622696,@AppleSupport do I have to do the 11 IOS update before I can update to 11.1.2? There are so many problems with 11.  Thanks in advance.,"@622696 Hey, we'd like to help you with the update. If you go to Settings &gt; General &gt; Software Update, what do you see?",Fri Nov 17 18:27:29 +0000 2017,Fri Nov 17 19:28:29 +0000 2017,,10
448409,448411,221230,@AppleSupport Time to reinstall the OS... but I'm not happy about it.,"@221230 We want to be sure that everything goes smoothly when you get an update. Meet us in DM so we can get more details about the issue and reinstalling macOS. Tell us which country you're in as well, and we'll go from there. https://t.co/GDrqU22YpT",Thu Nov 30 20:21:42 +0000 2017,Thu Nov 30 20:32:31 +0000 2017,,5
1632385,1632383,499511,So my @115948 app won’t open at all 😐 is this because of the update ? i️ need help ASAP @115858 @AppleSupport,@499511 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,Sun Nov 05 16:47:06 +0000 2017,Sun Nov 05 20:05:28 +0000 2017,,9
1307273,1307272,425483,I updated my iPhone and it’s just damn slow!what happened to my electric iOS 10?@AppleSupport,@425483 This is not the experience we want you to have after updating. Reach out to us in DM. https://t.co/GDrqU22YpT,Fri Oct 27 03:08:38 +0000 2017,Fri Oct 27 03:23:51 +0000 2017,,10
2321414,2321413,672712,Lol thanks for messing up my tweet stupid @115858 glitch,@672712 We want to make sure all your tweets come out right! We've got an update that solves that issue in iOS. Could you let us know which version you are using? You can check that in Settings &gt; General &gt; About.,Mon Nov 13 05:37:27 +0000 2017,Mon Nov 13 14:04:00 +0000 2017,,11
2679780,2679779,753994,@128100 @AppleSupport @116333 @123857 @126972 @782 Do you know how to downgrade from ios 11.2 beta 1 to ios 11beta 5. I will have my iPhone X on and it won't work with ios 11.2,@753994 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,Tue Oct 31 15:15:33 +0000 2017,Tue Oct 31 15:21:00 +0000 2017,,10
2978813,2978812,821547,"PLEASE EXPLAIN TO ME ON HOW MY PHONE SCREEN ON MY IPHONE X JUST SHATTERED LIKE SOMEONE SHOT IT WHEN I BUMPED INTO MY WALL!!!! $1,500 PHONE = JUNK @115858 @AppleSupport @114513 https://t.co/hOvbHh3uVl",@821547 A cracked screen can be upsetting for sure. We're happy to look at your service options. Send us a DM with your current region or country since options vary by location. https://t.co/GDrqU22YpT,Thu Nov 30 03:39:51 +0000 2017,Thu Nov 30 03:52:33 +0000 2017,,1
2026285,2026284,599202,@AppleSupport why does the top of my iPhone X flicker at random times.,@599202 We'd like to look into this with you to ensure you get the most out of your new iPhone X. Does it happen in all apps? DM us here: https://t.co/GDrqU22YpT,Mon Nov 06 16:51:11 +0000 2017,Mon Nov 06 19:30:00 +0000 2017,,1
360274,360273,123459,"@AppleSupport WTH did you DO? 11.0.2 is a mess, I've lost a lot, done factory reset, when are you going to correct this? HORRIBLE!! :(","@123459 We're here for you! Send us a DM, and we'll take a closer look at this issue together. https://t.co/GDrqU22YpT",Sun Oct 08 14:02:59 +0000 2017,Sun Oct 08 16:56:01 +0000 2017,,5
1989525,1989524,588787,My phone is down from 100% to 91% without any activity since updated to 11.1 @AppleSupport,@588787 Having reliable battery life is important! Let us help with your iPhone. DM us any troubleshooting you've tried to proceed. https://t.co/GDrqU22YpT,Thu Nov 02 08:46:11 +0000 2017,Thu Nov 02 14:31:00 +0000 2017,,6
1367632,1367631,438375,"@AppleSupport im trying to download a FREE app and it won’t let me, it’s coming up with this?? https://t.co/DrF9MZke0a",@438375 You'll have to fix the payment issue in order to download free apps. View more info here: https://t.co/U96y4MTG7k,Fri Oct 27 21:00:13 +0000 2017,Fri Oct 27 22:19:28 +0000 2017,,5
1990448,1990447,589064,"@AppleSupport Ever since I updated my alarm never goes off, so I’m always late to work and class, fix that my guy.","@589064 It's important for your alarms to go off, so we'd like to help. DM us letting us know if this happens with multiple alarms. https://t.co/GDrqU22YpT",Thu Nov 02 14:23:04 +0000 2017,Thu Nov 02 16:23:30 +0000 2017,,0
1655505,1655503,505217,Each iPhone update makes my 6 slower. Not cool @115858 !  Always happens when new phones are released.,@505217 We'd like to help get your iPhone 6 up and running. What is your current iOS version? Find it at Settings &gt; General &gt; About.,Tue Oct 17 13:22:01 +0000 2017,Tue Oct 17 14:30:12 +0000 2017,,2
2093729,2093728,618635,Idk about going team droid but Apple do need to work on this @AppleSupport #apple https://t.co/5Y0dCyGaxQ,@618635 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,Wed Nov 08 03:33:33 +0000 2017,Wed Nov 08 05:22:05 +0000 2017,,4
2355026,2355028,680388,@AppleSupport I Tried Another Wifi Network And It Didn't Work. I Also Do Not Have ITunes Downloaded To A Computer.,@680388 DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT,Tue Nov 14 17:44:45 +0000 2017,Tue Nov 14 18:29:35 +0000 2017,,7
2081421,2081420,615533,@115858  How could you release such a buggy macOS High Sierra to the public? I have to Restart daily - Sometimes twice a day due to bugs!,@615533 We'd like to help however we can. Send us a DM with the details of what's happening. We can work from there. https://t.co/GDrqU22YpT,Mon Oct 09 23:17:54 +0000 2017,Mon Oct 09 23:39:31 +0000 2017,,9
