customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,candidate_intent,candidate_score
704580,704579,288378,"@AppleSupport Ho ancora problemi malgrado l'ultimo aggiornamento a 11.1.2, adesso la fotocamera funziona quasi instantaneamente ma la batteria si scarica rapidamente ho un iphone5s. Ho anche fatto un ripristino delle impostazioni. Grazie",@288378 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 23 17:24:53 +0000 2017,Thu Nov 23 18:10:30 +0000 2017,photos_media,0.32718837
1407350,1407352,447124,@AppleSupport It’s universal throughout the device :home screen and locked screen included...,@447124 Thanks for the clarification. Let's meet up in DM and we'll see what we can do. https://t.co/GDrqU22YpT,Wed Nov 01 22:30:15 +0000 2017,Wed Nov 01 23:10:00 +0000 2017,apple_id_account,0.32625383
1913097,1913099,569856,@AppleSupport I have sent a DM as requested,@569856 We have received your DM's. We will work with you there.,Sat Nov 25 14:53:52 +0000 2017,Sat Nov 25 15:30:00 +0000 2017,purchase_payment_order,0.21633413
1764442,1764441,530776,@ATT @117735 @115858 @AppleSupport why am I️ the only one without a I️ phone x when I️ ordered before everyone. I️ have a buisness account,@530776 We'd be happy to dig into this with you to make sure you get the info you need. DM us with what country you're currently in. https://t.co/GDrqU22YpT,Tue Nov 07 18:04:24 +0000 2017,Tue Nov 07 20:13:00 +0000 2017,purchase_payment_order,0.443217
367937,367935,203166,Se me han desordenado y hecho un lío las fotos con las nueva actualización iOS 😡 @AppleSupport en #iPhone7Plus #help please 😭😭😭,@203166 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sun Oct 08 20:06:51 +0000 2017,Sun Oct 08 21:23:00 +0000 2017,photos_media,0.34713122
211280,211279,166046,"@AppleSupport after updating iOS 11 battery life affecting too much,please advise.",@166046 We can help with battery life. Could you Direct Message us what country you're located in? https://t.co/GDrqU22YpT,Wed Oct 04 17:41:35 +0000 2017,Wed Oct 04 18:08:00 +0000 2017,battery_charging,0.41093367
2487108,2487107,464687,@AppleSupport my daughter’s earpod made a static noise &amp;she felt her ear burning. Pods have marks on them. Dangerous! #apple #earpod https://t.co/nPueYX18W7,@464687 We'd like to look into this. Please send us a DM with more information on what happened. https://t.co/GDrqU22YpT,Wed Nov 15 15:44:26 +0000 2017,Wed Nov 15 16:39:34 +0000 2017,device_performance,0.14115
60280,60279,129780,WHY CANT I️ TUPE THE LETTER I️ @115858  I️ UPDATED MY PHONE.,@129780 DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT,Wed Nov 01 20:27:27 +0000 2017,Wed Nov 01 21:12:39 +0000 2017,messaging,0.23403361
939661,939660,342750,@AppleSupport since I’ve updated my phone my photos keep being blurred - with a little ! In the corner. Help!,@342750 We'd like to help. Which version of iOS 11 are you using? Can you please message us in DM? https://t.co/GDrqU22YpT,Sat Oct 21 14:48:42 +0000 2017,Sat Oct 21 18:45:31 +0000 2017,photos_media,0.32717472
1451569,1451568,456849,"ios11をダウンロードしてから、LINE開かなくなるわ、反応は悪くなるわですごい使いにくい。改善してほしいです。

iPhoneを修理出したばかりだよ？

@AppleSupport  @115858",@456849 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 02 15:56:41 +0000 2017,Thu Nov 02 17:40:08 +0000 2017,keyboard_text_input,0.1936414
2413034,2413033,693687,@AppleSupport can you tell me why my groups are disappearing? https://t.co/aGVsXOhmtV,@693687 Let’s take a look at this for you. Is this happening with the same apps or random ones? Which iOS version are you using in Settings &gt; General &gt; About?,Thu Nov 16 20:06:36 +0000 2017,Thu Nov 16 21:22:26 +0000 2017,photos_media,0.19501182
2294671,2294673,666314,@AppleSupport Ty,@666314 You're welcome.,Sat Nov 11 23:50:45 +0000 2017,Sun Nov 12 00:54:30 +0000 2017,purchase_payment_order,0.19943216
1675503,1675502,509754,"@115858  why the fuck every time I️ type why “i “ it does that shit, fix it https://t.co/lPnpmk4tIf",@509754 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 05:17:12 +0000 2017,Mon Nov 06 14:18:28 +0000 2017,keyboard_text_input,0.29162937
2456136,2456135,703568,@115858 where’s the update that’s gonna make my phone stop being so slow,@703568 We'd like to look into this with you. DM us which type of iPhone you're using and which iOS version is running in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Wed Nov 15 03:56:38 +0000 2017,Wed Nov 15 04:30:29 +0000 2017,software_update,0.32953182
1974121,1974120,539364,"clear battery draining issues from iphone, after ios 11 upgrade or please share how to downgrade the ios...@115858 @AppleSupport @2310",@539364 We can help out! Which device is this on and which version of iOS 11 is currently installed?,Tue Oct 31 18:22:58 +0000 2017,Tue Oct 31 18:28:31 +0000 2017,battery_charging,0.43502074
1914236,1914235,570191,"@AppleSupport I have updated to iOS 11.0.3, the phone is very slow-hang ,using iPhone6",@570191 We want to assist. Let's get some details to narrow this issue down. When did you install the update? Go ahead and DM us. https://t.co/GDrqU2kzhr,Wed Oct 25 21:12:04 +0000 2017,Wed Oct 25 21:24:42 +0000 2017,software_update,0.3922506
2374420,2374418,270377,How has @115858 not released an update to fix the I️ thing,"@270377 We'd like to help. Is your device fully updated to iOS 11.1.1? You can check in Settings &gt; General &gt; About. If not, this article will help you with updating: https://t.co/80YRnjDFDk",Tue Nov 14 01:44:32 +0000 2017,Tue Nov 14 01:50:28 +0000 2017,software_update,0.35276467
1891056,1891055,563924,@AppleSupport my iPhone 7s is less than a year old yet I have to hard restart it almost twice a day...why?,@563924 We'd love to help! Which version of iOS are you using at the moment? Please send us a DM with your answer. https://t.co/GDrqU22YpT,Sun Oct 22 18:31:50 +0000 2017,Sun Oct 22 19:16:28 +0000 2017,device_performance,0.40673703
889067,889066,331075,"@AppleSupport Iphone 6, ios 11.1.2; problem is very annoying, keyboard is also problematic, vry slow",@331075 Let's move over to a DM where we can take a closer look. https://t.co/GDrqU22YpT,Sat Nov 25 16:15:11 +0000 2017,Sat Nov 25 16:22:01 +0000 2017,software_update,0.3595258
1125434,1125436,385359,"@AppleSupport Yeah it says added, but then when i search my music, it isn’t there. Noticed this is just on my iPhone. Everything’s updated.",@385359 Are you using Apple Music on more than one device? Does the added music appear in iCloud Music Library on other devices?,Sun Oct 15 14:02:08 +0000 2017,Sun Oct 15 15:13:34 +0000 2017,apple_app_service,0.32409889
407554,407555,212144,@AppleSupport Yes.,@212144 Let's check some basics. What version of Windows are you using? What is the iTunes version? Check at File &gt; About iTunes,Fri Oct 13 00:03:13 +0000 2017,Fri Oct 13 00:11:28 +0000 2017,purchase_payment_order,0.25953734
1790756,1790755,446815,@AppleSupport I hope you guys are working on an additional iOS 11 update my phone has been 🚮 💩 ever since the update 🙄🤧😤😡😡,@446815 We definitely want to look into this! What kind of issues are you experiencing since the update? DM us if you'd like: https://t.co/GDrqU22YpT,Thu Oct 12 21:12:49 +0000 2017,Thu Oct 12 21:26:00 +0000 2017,software_update,0.40193012
1826447,1826446,548213,"Dear @115858, #ios11 is a nightmare. 5hr battery. Glitch after glitch. UI inconsistencies. Large font waste of space. Slow. I want out! #fail",@548213 We'd love to help with your battery life and other concerns. Can you DM us the exact version of iOS 11 you are running? https://t.co/GDrqU22YpT,Fri Oct 27 20:03:18 +0000 2017,Fri Oct 27 21:40:32 +0000 2017,software_update,0.2572742
2001090,2001088,591721,Apple I️ don’t know what the fuck your deal is with autocorrecting words spelled right but I️ am not happy with you @115858,@591721 We'd be happy to help. DM us more details of what's going on with your autocorrect and we'll work this out with you. https://t.co/GDrqU22YpT,Fri Nov 03 15:29:36 +0000 2017,Fri Nov 03 20:20:27 +0000 2017,keyboard_text_input,0.4018789
546662,546661,247124,"@AppleSupport I’ve updated to iOS 11.2, how do I use Apple Pay Cash?","@247124 The following guide provides detailed information on how to use Apple Pay Cash: https://t.co/DtZT7rYVIs

Apple Pay Cash is only available to existing users in the United States at this time.",Sat Dec 02 09:47:52 +0000 2017,Sat Dec 02 17:18:00 +0000 2017,purchase_payment_order,0.4316585
611271,611268,265336,@115858 what seems to be the issue with iPhoneX Airdrop???,@265336 Thanks for reaching out to us. What trouble are you experiencing with the AirDrop feature?,Wed Nov 22 04:40:21 +0000 2017,Wed Nov 22 13:21:08 +0000 2017,software_update,0.33031327
964374,964373,348897,Every 1 out of 4 times I use Siri it glitches. 🗣fix yo shit! @115858,"@348897 We’d like to help. Give us some details on the issue you’re noticing with Siri, and we’ll look into it with you.",Sat Oct 21 21:33:45 +0000 2017,Sat Oct 21 23:10:00 +0000 2017,messaging,0.20866337
1995547,1995546,590088,Seriously @AppleSupport needs to fix this 😒 https://t.co/NZFjEOlmLo,@590088 We'd like to help with any issues you're noticing. DM us some details and your iOS version to get started. https://t.co/GDrqU22YpT,Fri Nov 03 05:39:39 +0000 2017,Fri Nov 03 14:15:01 +0000 2017,software_update,0.15124589
2431320,2431322,697899,@AppleSupport Iphone 6 no idea what os means,"@697899 Your iPhone operating system is also known as an iOS version. We'll need to know what version it is on, and this can be found by going to Settings &gt; General &gt; About. Also, these steps should help with Touch ID not working: https://t.co/nV2d8KtDUG",Tue Nov 14 21:01:48 +0000 2017,Tue Nov 14 21:24:00 +0000 2017,software_update,0.2907868
2795449,2795447,780061,can y’all tell me why my 7 plus is acting like a 4 right now? hm??? @115858 @AppleSupport,"@780061 We'd be glad to assist with this. Can you give us some details of the issues you're dealing with? Also, what iOS version is running on your iPhone 7 Plus?",Tue Nov 21 21:59:18 +0000 2017,Tue Nov 21 22:26:26 +0000 2017,device_performance,0.16901582
1849005,1849004,177572,@AppleSupport Hi thank you for the response! For example there were 6 app updates downloading. My battery life went from 51% to 30% within 3 min!,"@177572 Got it, thanks. We'd like to check on some additional details. Send us a DM using the link below and we'll continue. https://t.co/GDrqU22YpT",Wed Oct 18 19:32:43 +0000 2017,Wed Oct 18 20:07:02 +0000 2017,software_update,0.42029387
998933,998931,356524,@AppleSupport WTF #meta #inception https://t.co/x5WMzI35cx,@356524 Thanks for reaching out to us. Try the steps in this article: https://t.co/xU1AGHStV6 DM questions. https://t.co/GDrqU22YpT,Sat Nov 04 23:19:25 +0000 2017,Sun Nov 05 02:56:00 +0000 2017,apple_id_account,0.15031496
2893361,2893360,801931,@115858 can you please fix the iOS 11 software. I’ve updated my iPhone 8 half a dozen times already and it’s still glitchy and apps crash regularly. Love your products but this gotta stop. #realshit #appleproblems,"@801931 We know how important it is for your apps to run smoothly. Let's get to the bottom of this together. When you say apps are crashing, are they not responding or closing on their own? Can you DM us the exact version of iOS 11 you are running? https://t.co/GDrqU22YpT",Tue Nov 28 14:41:37 +0000 2017,Tue Nov 28 15:26:33 +0000 2017,software_update,0.50999975
260027,260026,177861,My iPhone 7+ is far slower and keeps freezing since upgrading to iOS11 - anyone else? #apple #iphone #iOS11 #ios11update @115858,"@177861 Hey, we want to make sure your iPhone is running smoothly. DM us and we can look into this together. https://t.co/GDrqU22YpT",Thu Oct 05 19:50:38 +0000 2017,Thu Oct 05 20:46:37 +0000 2017,software_update,0.44095626
1980438,1980437,586246,"Dear @115858 Your software is full of F*****kn bugs,  as i throw my IPhone through the wall",@586246 We're here to help with any issues you're having. Describe the issues in more details for us within a DM. https://t.co/GDrqU22YpT,Tue Oct 31 21:59:42 +0000 2017,Tue Oct 31 22:04:00 +0000 2017,software_update,0.42570934
1943741,1943740,192864,"Hey @AppleSupport how do I turn off that stupid little photo that appears in the corner when you take a screenshot? I hate it, its annoying",@192864 We'd love to help. The new screenshot thumbnail cannot be disabled in iOS 11. DM any additional questions. https://t.co/GDrqU22YpT,Mon Oct 30 03:10:51 +0000 2017,Mon Oct 30 03:16:43 +0000 2017,photos_media,0.22343397
1266524,1266523,416547,@AppleSupport are there limitations on the number of iPhone X devices to preorder per customer?,@416547 Thanks for reaching out! Our Online Store Support team can help out. DM us if you need more help. https://t.co/8yjRd1Xo0i https://t.co/GDrqU22YpT,Thu Oct 26 02:46:07 +0000 2017,Thu Oct 26 02:51:27 +0000 2017,purchase_payment_order,0.3902218
565888,565887,252640,@AppleSupport This appears whenever I’m using my phone and closes all my apps it just happend and Won’t stop from happening https://t.co/dkV5a0EC0c,"@252640 We want to help. Here's a few steps we can try: https://t.co/osZOKKTalm
Let us know if they help.",Sun Dec 03 00:54:57 +0000 2017,Sun Dec 03 01:12:55 +0000 2017,software_update,0.25036803
1442828,1442829,454776,"Hey @115858 can y’all fix this sucky update? Battery life, connectivity, crashing apps. It’s all bad. My phone worked flawlessly before it.",@454776 Thanks for reaching out. Let's take a closer look at the issues you're experiencing together. Send us a DM with more info. https://t.co/GDrqU22YpT,Sun Oct 15 14:21:21 +0000 2017,Sun Oct 15 15:16:28 +0000 2017,software_update,0.4698119
1478316,1478315,463279,Ever since I updated my phone I block people and their messages still be coming through... whats the problem @115858 @AppleSupport,@463279 Was this the 11.1 update? https://t.co/80YRnjDFDk Send us a DM and let us know more details. https://t.co/GDrqU22YpT,Thu Nov 02 21:59:44 +0000 2017,Thu Nov 02 23:43:00 +0000 2017,messaging,0.37726963
2481442,2481441,356034,When are we gonna get a new update to get rid of this bug? @AppleSupport I still unable to use my phone without WiFi and I really need to.,@356034 We'd like to look into this. Send us a DM with a few more details. https://t.co/GDrqU22YpT,Sun Oct 29 22:35:43 +0000 2017,Sun Oct 29 22:44:26 +0000 2017,connectivity,0.32683676
2493887,2493886,325975,"@AppleSupport after trying to update my phone, my iphone won’t stop freezing so now i can’t watch youtube, netflix nor can i shapchat. galaxy note8 here i come!","@325975 We’d love to help with the performance of your iPhone. To start, please send us a DM confirming which iPhone and exact software version you’re using. https://t.co/GDrqU22YpT",Wed Nov 15 17:57:59 +0000 2017,Wed Nov 15 18:29:01 +0000 2017,device_performance,0.4333578
1615472,1615471,495466,Fix this damn “i” situation! @115858,@495466 Let's try following this article and see if it helps: https://t.co/xXaXeeSRt9,Sun Nov 05 02:20:02 +0000 2017,Sun Nov 05 13:33:53 +0000 2017,photos_media,0.14365917
36479,36478,123956,@AppleSupport sort your lives out mates my phones been fucked since your shitty update,"@123956 If you're running into issues with your iPhone, we'd like to help you out. Please send a DM with the exact issue(s) you're experiencing, along with the version of the iOS software you currently have installed. https://t.co/GDrqU22YpT",Wed Nov 22 19:00:17 +0000 2017,Wed Nov 22 19:11:27 +0000 2017,software_update,0.34440523
1642555,1642554,502071,@AppleSupport fix your damn keyboard please.,@502071 We want to help. What issue are you running into?,Sun Nov 05 20:01:09 +0000 2017,Sun Nov 05 22:53:25 +0000 2017,keyboard_text_input,0.32256728
2587910,2587909,410657,@AppleSupport If I wanted to apply a gift card to my iPhone X order after its preparing to ship is that possible?,"@410657 For sales questions, please contact our Sales Team here: https://t.co/8yjRd1Xo0i",Mon Oct 30 18:21:06 +0000 2017,Mon Oct 30 18:28:29 +0000 2017,purchase_payment_order,0.36131725
1721855,1721854,521033,The update done fucked my phone up @115858,"@521033 What's going on with your iPhone? Please, provide us more details on the issues you are experiencing so that we can assist.",Tue Oct 17 18:28:05 +0000 2017,Tue Oct 17 18:34:56 +0000 2017,software_update,0.34567136
2321912,2321914,672837,@AppleSupport i don’t think it’s the casing coz when someone calls me the ringtone would ring at a normal tone and then suddenly go soft . it’s only for incoming calls not other notification sounds,@672837 Are you using one of the standard ringtones or are you using a custom one? Let's have you change the ringtone and see if the issue persists.,Mon Nov 13 14:33:20 +0000 2017,Mon Nov 13 16:17:00 +0000 2017,messaging,0.13640161
2021897,2021896,597971,@AppleSupport my phone 📱 won’t properly type the letter after H in the alphabet. Please assist! 😳😬😨,@597971 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH https://t.co/GDrqU2kzhr,Mon Nov 06 03:12:54 +0000 2017,Mon Nov 06 05:12:26 +0000 2017,keyboard_text_input,0.33702874
2502064,2502062,334334,"@AppleSupport Hi, your Friends app does not push messages from the watch to my iphone even when the function is turned on. Must be a bug !","@334334 We'd love to take a closer look at this with you. Are you referring to the ""Find My Friends"" app? Which software versions are you using on your Apple Watch and paired iPhone?",Wed Nov 15 19:39:51 +0000 2017,Wed Nov 15 19:59:00 +0000 2017,messaging,0.3048029
1004462,1004461,357746,"@AppleSupport y’all need a new update my phones ties quicker then ever , I need a charger everywhere I gon","@357746 Let us know via DM the type of iPhone that you have, then we can look in to this with you from there https://t.co/GDrqU22YpT",Sun Oct 22 13:39:35 +0000 2017,Sun Oct 22 15:39:01 +0000 2017,software_update,0.33054203
1593240,1593241,489670,@AppleSupport What's the reply time? I sent an email on Friday. Thanks.,"@489670 If you haven't received a reply, you may be able to call us directly: https://t.co/1OxnSOXiWG",Mon Nov 06 02:30:08 +0000 2017,Mon Nov 06 04:21:30 +0000 2017,purchase_payment_order,0.2413792
1743620,1743618,525911,@AppleSupport @115858 could you please fix whatever is causing this I️ to show up every time I️ type the letter “i”?? It’s so annoying https://t.co/ftWCkq9VB9,@525911 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 14:12:13 +0000 2017,Tue Nov 07 14:32:32 +0000 2017,keyboard_text_input,0.2983752
2689430,2689429,756125,Ok @AppleSupport how do I️ get rid of the I️ thing? It’s killing me.,"@756125 We're here to help and released an update a few weeks ago, 11.1.1, that fixed this. We recently released 11.1.2 so if you haven't updated yet, we'd recommend backing up and doing so. https://t.co/4f8hwT5to6 If you still see it when you type after updating, let us know.",Sun Nov 19 14:05:25 +0000 2017,Sun Nov 19 15:49:27 +0000 2017,messaging,0.16742396
2138248,2138246,628915,@115858 so you guys gonna fix this “I” problem or what?!?!,@628915 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 21:38:57 +0000 2017,Wed Nov 08 21:54:28 +0000 2017,messaging,0.1596162
1631151,1631150,499210,Fix this 🤬 glitch wtf @115858 @123765,"@499210 Check out this article for more details on that behavior, including how to address it: https://t.co/xXaXeeSRt9",Sun Nov 05 16:40:30 +0000 2017,Sun Nov 05 19:59:26 +0000 2017,device_performance,0.15727481
2910474,2910476,805727,@AppleSupport iPhone 6,"@805727 Thanks. Does this happen even after restarting your iPhone? Have you tried connecting to a different Wi-Fi network? Also, what is the exact iOS version you have installed? You'll see this in Settings &gt; General &gt; About.",Wed Nov 29 06:02:01 +0000 2017,Wed Nov 29 13:57:15 +0000 2017,purchase_payment_order,0.2824471
1599234,1599233,491113,This last iOS update didn’t help fix the battery drain issue... at all.. @AppleSupport,@491113 Let's look into this for you. How long does a full charge usually last? Let us know in DM. https://t.co/GDrqU22YpT,Sun Nov 05 01:05:37 +0000 2017,Sun Nov 05 03:45:00 +0000 2017,battery_charging,0.48546082
2000319,2000318,591466,how can i  fix that stupid i️ shit in imessage @115858,@591466 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,Thu Nov 02 22:07:15 +0000 2017,Thu Nov 02 23:43:58 +0000 2017,messaging,0.45811915
2753668,2753666,770790,@AppleSupport see thread.,"@770790 We're happy to help out. Are the messages in question to and from just one contact, or does it involve multiple contacts? https://t.co/GDrqU22YpT",Tue Nov 21 01:43:49 +0000 2017,Tue Nov 21 01:51:52 +0000 2017,purchase_payment_order,0.18398051
2917334,2917333,807485,Is this real @AppleSupport I can’t use safari because of this https://t.co/6vxmqRuiyP,"@807485 We can help you out. This looks like a pop-up ad. You'll want to follow the steps under ""Close pop-up ads on your iPhone, iPad, or iPod touch"" in the article we provided previously. Here it is again for your reference:https://t.co/qr0pQfKgYD",Tue Nov 28 23:36:09 +0000 2017,Tue Nov 28 23:44:02 +0000 2017,apple_app_service,0.25500968
2154609,2154608,633015,"@AppleSupport wtf is up with your iOS... phone keeps freezing, battery life is horrendous, lost an entire year of mileage log.",@633015 We'd like to see what we can do to help. What version of iOS are you currently running?,Thu Nov 09 02:11:58 +0000 2017,Thu Nov 09 02:25:29 +0000 2017,device_performance,0.44981363
1725657,1725656,521903,@115858 FIX THIS F#%&amp;ING I️ THING,@521903 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 03:13:45 +0000 2017,Tue Nov 07 05:13:33 +0000 2017,device_performance,0.1949487
1690634,1690636,513263,"@AppleSupport An IPhone 7 Plus and the latest prior to the new ios 11. With WiFi, searching/playing/downloading it doesn't load and with 4G it does.",@513263 You can find your specific iOS version in Settings &gt; General &gt; About on your iPhone.,Mon Nov 06 21:05:17 +0000 2017,Mon Nov 06 22:34:00 +0000 2017,software_update,0.41560626
2009652,2009651,594250,If I️ say I️ it’s cause I️ wanna say I️! @115858 y’all full of shit with this damn box shit.,@594250 We've got steps that can solve that. Check those out here: https://t.co/xU1AGHStV6 and let us know if that doesn't help. https://t.co/GDrqU22YpT,Sat Nov 04 15:53:32 +0000 2017,Sat Nov 04 19:53:00 +0000 2017,keyboard_text_input,0.088112526
919170,919169,338200,"Dear @115858, #iOS11 sucks. My #iPhone7Plus freezes frequently, portrait mode takes more time than before &amp; some apps don’t work properly. 🙁","@338200 We'd like to get things back on track, so you can enjoy your iPhone again. Send us a DM, let us know if you're using iOS 11.0.3. https://t.co/GDrqU22YpT",Fri Oct 13 20:38:11 +0000 2017,Fri Oct 13 20:44:35 +0000 2017,device_performance,0.35618144
905237,905236,334905,"Hey @115858 Is there any way I can uninstall the last iOS update on my phone? Nothing is working, not even my alarm clock!","@334905 Hey there. Let's look into this together. Send us a DM, and we'll continue with you from there. https://t.co/GDrqU22YpT",Tue Oct 10 07:27:44 +0000 2017,Tue Oct 10 13:42:27 +0000 2017,software_update,0.45815778
1702953,1702952,192576,@AppleSupport needs to fix this problem. Whenever I️ type “I” the letter (A) with a square &amp; question mark inside it always replaces it!,@192576  Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 20:32:57 +0000 2017,Mon Nov 06 21:57:29 +0000 2017,keyboard_text_input,0.23296869
1876905,1876904,560280,We were until now an apple family. Everything apple. This latest update is clearly designed to break older phones so we buy new ones. The battery thing sealed the deal for us. Apple no more. You lost loyal 10 year customers. @applesupport @115858,@560280 We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,Sun Oct 22 03:26:29 +0000 2017,Sun Oct 22 12:20:00 +0000 2017,apple_app_service,0.35447654
1040214,1813550,544822,@135834 @115858 true i am experiencing the same with iphone 7.. @115858 @AppleSupport..,@544822 We're here to help. Have you already updated your iPhone to 11.0.3? Do you notice it in just one app? Let us know in DM. https://t.co/GDrqU22YpT,Sun Oct 15 06:31:47 +0000 2017,Sun Oct 15 13:26:30 +0000 2017,software_update,0.33113238
1085216,1085215,375983,OKAY APPLE YOU NEED TO STOP FUCKING TURNING ON MY WIFI WHEN I TURN IT OFF. GOD FUCKING DAMNIT @115858,@375983 Let's look into this for you. Send us a DM with your current OS version to get started. https://t.co/GDrqU22YpT,Mon Oct 23 18:03:39 +0000 2017,Mon Oct 23 18:13:34 +0000 2017,apple_id_account,0.34327015
1930623,1930622,574496,@AppleSupport my iPhone 6s 16GB iOS11.0.3 - system taking up over 10GB!  Can’t be right.  Please advise!!,@574496 We can help reclaim that space on your iPhone. Let's get together in DM to take a closer look at what's happening. https://t.co/GDrqU22YpT,Sat Oct 28 07:54:25 +0000 2017,Sat Oct 28 13:43:26 +0000 2017,software_update,0.32138133
1144237,1144239,389319,"@AppleSupport no they don't, but when i unlock the phone they start going off even if it's not the set time. i rebooted the phone, hope it'll work now.","@389319 Let us know if restarting helps. If not, delete all alarms, then create one to go off in 5 minutes. Let us know how that works.",Tue Oct 24 13:26:43 +0000 2017,Tue Oct 24 14:45:36 +0000 2017,messaging,0.26238275
1141012,1141011,388582,@AppleSupport This new update is KILLING my battery! 😡🙄 I did not have this problem before they update!,@388582 We'd like to work with you on this so we can find a good way to resolve this. When did you update to iOS 11.0.3?,Tue Oct 24 14:12:39 +0000 2017,Tue Oct 24 14:53:35 +0000 2017,battery_charging,0.3529452
2831736,2831735,788437,@115858 you guys need to fix iOS 11 for the 7plus my phone keeps freezing and I’m tired of restarting my phone.,"@788437 We'd be happy to look into this with you more in detail.  Please reach out to us via DM, and we'll get started. https://t.co/GDrqU22YpT",Mon Nov 27 05:34:07 +0000 2017,Mon Nov 27 13:40:31 +0000 2017,device_performance,0.42651823
1966978,1966977,582900,Screen keeps freezing on my brand new iPhone 8??? @115858 wtf??,@582900 We want to help you out and figure out what's going on with your iPhone. DM us the iOS version and we'll go from there. https://t.co/GDrqU22YpT,Tue Oct 31 08:14:30 +0000 2017,Tue Oct 31 13:12:00 +0000 2017,device_performance,0.51348376
2136597,2136595,628520,iPhone geeks - why is my battery indicator and time suddenly not showing in upper right corner on my ‘home page’?  @AppleSupport,@628520 Let’s figure this out together. Use the link below to join us in DM. We’ll meet you there. https://t.co/GDrqU2kzhr,Wed Nov 08 21:14:40 +0000 2017,Wed Nov 08 21:33:00 +0000 2017,battery_charging,0.323236
2069882,2069881,612135,@AppleSupport My Apple ID seems to have some trouble. My phone asks me to confirm the iPhone passcode and then gets stuck!,@612135 We'd be happy to do what we can to assist. Are you setting up a new iPhone or restoring from a backup? Please DM us here: https://t.co/GDrqU22YpT,Sun Oct 08 19:07:01 +0000 2017,Sun Oct 08 20:44:31 +0000 2017,apple_id_account,0.40530044
2977695,2977694,821238,"Also, @115858, you should fix “I️” while you’re at it","@821238 We'd like to help with both issues. To start, what's your iPhone model and which exact iOS version is installed on it?

Any steps tried so far and when did this start?

Please DM us all these details here: https://t.co/GDrqU22YpT",Thu Nov 30 03:25:39 +0000 2017,Thu Nov 30 03:37:29 +0000 2017,messaging,0.16623673
1647740,1647739,503409,Hey @AppleSupport when is the update that fixes my i from turning into an a and a ?,@503409 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Sun Nov 05 19:32:08 +0000 2017,Sun Nov 05 22:29:42 +0000 2017,software_update,0.35129744
2177333,2177332,638187,Until January. @115858 Fix up! We don't pay the amount of money we do for our phones to be told it cannot be fixed 😊😊😊,@638187 We're here to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT,Thu Nov 09 10:42:51 +0000 2017,Thu Nov 09 15:38:36 +0000 2017,device_performance,0.29413825
2975713,2975711,820677,@AppleSupport I had a purchase. Apparently it was initially purchased on October 28 and now I was charged 100 today for it.  It was not authorized and I’m concerned someone has my idea,"@820677 We wouldn't want you to be charged for something you didn't authorize, and want to get you to the right place for help with this. Reach out to our iTunes Store team here: https://t.co/SDIe7UiyJN They'd be happy to look into this further for you.",Thu Nov 30 02:32:43 +0000 2017,Thu Nov 30 02:46:57 +0000 2017,purchase_payment_order,0.48629078
754193,754192,300266,@115858 why your iPhone storage suck so much????? 72 pics and storage full?? #lame #getyourshittogether,@300266 We'd like to help. Please send us a DM and we'll review this for you. https://t.co/GDrqU22YpT,Sat Oct 07 02:17:50 +0000 2017,Sat Oct 07 05:05:28 +0000 2017,photos_media,0.42399073
2122473,2122475,625288,@AppleSupport IOS 11.1,@625288 Thanks for providing that. Let's meet in DM here: https://t.co/GDrqU22YpT,Wed Nov 08 18:20:16 +0000 2017,Wed Nov 08 19:25:30 +0000 2017,software_update,0.2545024
1813516,1813515,369838,"@AppleSupport for real can’t watch even a snap without it loading 4 times, everything is horribly slow :/ https://t.co/HUTObIjzwL",@369838 We'd love to help with your new iPhone. Please DM us and let us know any steps you've tried since this behavior began. https://t.co/GDrqU22YpT,Sun Oct 15 04:48:02 +0000 2017,Sun Oct 15 13:05:00 +0000 2017,software_update,0.21921498
