customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,label,candidate_score
902832,902831,334322,@AppleSupport My iPad2 is having battery issues. Worth it to replace the battery or to recycle?,@334322 We'll be glad to assist you. Please send us a DM with more information about what you're experiencing. https://t.co/GDrqU22YpT,Tue Oct 10 03:14:56 +0000 2017,Tue Oct 10 12:18:07 +0000 2017,battery_charging,0.49552017
2271721,2271720,660906,@AppleSupport I’m a little confused as to what’s going on with me phone. https://t.co/91AwvOhdLf,@660906 We'd like to help find the best solution for the icons not appearing. What iOS version are you on? How long has this been like this?,Mon Nov 20 19:32:32 +0000 2017,Mon Nov 20 19:44:00 +0000 2017,messaging,0.38025832
1063119,1063117,371027,@115858 this is ridiculous i have to charge it everyday for the same usage when the old one would make it 2 days and only get to 20%,@371027 We know how important your battery life is and would like to help. What kind of iPhone do you have? What is your iOS version?,Mon Oct 23 10:00:39 +0000 2017,Mon Oct 23 13:54:38 +0000 2017,battery_charging,0.4222818
1282387,1282386,420005,"IOS 11 sucks balls, it glitches way too much and has too many bugs.  @115858",@420005 Let's see how we can help. What's happening on your device and which model do you have? Is iOS 11.0.3 the version installed?,Thu Oct 26 16:40:11 +0000 2017,Thu Oct 26 17:43:00 +0000 2017,software_update,0.35342944
812232,812231,313546,"I now restart my iPhone 2 or 3x a day just to unlock it, it’d be cool if apple added new features without ruining basics. JS @AppleSupport https://t.co/dwnBGf9VA2",@313546 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Thu Oct 12 19:43:16 +0000 2017,Thu Oct 12 19:50:01 +0000 2017,apple_id_account,0.38177907
1867916,1867915,557990,"@115858 @1542 PLEASE SORT YOUR UPDATE OUT, soo I can actually use my phone without it freezing and crashing EVERY TWO BLOODY MINUTES!!","@557990 We're happy to help with your iPhone. DM us your model of iPhone, and the iOS 11 version installed to get started. https://t.co/GDrqU22YpT",Fri Oct 20 20:40:30 +0000 2017,Fri Oct 20 22:04:32 +0000 2017,device_performance,0.415231
2028949,2028948,600000,@AppleSupport why can’t I get photos on imessage anymore,"@600000 We want to help. What happens when someone sends you a photo by iMessage? Can you receive some photos, but not others? DM us. https://t.co/GDrqU22YpT",Sun Nov 05 20:13:45 +0000 2017,Sun Nov 05 23:16:00 +0000 2017,messaging,0.39505893
1835097,1835096,550371,My battery dying while it’s charging. @115858 y’all are trash man.,"@550371 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU2kzhr",Wed Oct 18 14:22:52 +0000 2017,Wed Oct 18 14:58:53 +0000 2017,battery_charging,0.50921035
842543,842538,320395,@AppleSupport my phone is so much slower since the ios11 update when will it speed up again. Very frustrating.,@320395 We've recently released some important updates to iOS 11. Have you updated your iPhone to iOS 11.03 yet? https://t.co/nYknMGviju,Sun Oct 15 17:54:17 +0000 2017,Sun Oct 15 18:10:01 +0000 2017,software_update,0.4317338
1875068,1875067,559759,"I could fucking sue @115858 for this shitty fucking update... Ever since its been done, my phone has been fucked! Give me an iphone 8!!!!",@559759 That's not the customer experience we like to hear about.  Send us a DM with the issue you're having.  We'll go from there. https://t.co/GDrqU22YpT,Sat Oct 21 22:30:06 +0000 2017,Sun Oct 22 00:27:30 +0000 2017,software_update,0.37312987
211321,211320,166060,Damnit @115858! You’re latest “fix” has screwed up my camera on the most important week!!! Pictures are not saving to camera. Stupid!,@166060 We'd be happy to assist with your Photos today. Send us a DM to get started. https://t.co/GDrqU22YpT,Wed Oct 04 18:03:19 +0000 2017,Wed Oct 04 18:21:34 +0000 2017,photos_media,0.4515155
1583102,1583101,487231,@AppleSupport battery draining faster after 11.1 update 😞😞 battery woes continues ...,@487231 Thanks for reaching out again! We're here for you. Let's continue in DM together to get started: https://t.co/GDrqU22YpT,Sat Nov 04 16:02:28 +0000 2017,Sat Nov 04 20:17:00 +0000 2017,battery_charging,0.40833658
2467264,2467263,705953,Pls make an update to fix the latest update @AppleSupport my phone freezes every 10 mins since updating and i have to restart it,@705953 We're here to help. Which iOS did you update to? Let us know in DM. https://t.co/GDrqU22YpT,Sun Oct 29 20:42:16 +0000 2017,Sun Oct 29 20:48:27 +0000 2017,device_performance,0.46233562
2606177,2606176,737335,@AppleSupport what gives we’re on the third update and my iPhone 6 which is only 1.5yrs old is slower than a snail. Fix it! This is BS,@737335 We can assist you. Please DM us via the following link with your current software version. https://t.co/GDrqU22YpT,Mon Oct 30 20:42:56 +0000 2017,Mon Oct 30 20:53:30 +0000 2017,software_update,0.3828711
1864557,1864556,557066,Right then @AppleSupport how do I downgrade (is that the word?) from iOS 11 to iOS 10? Nothing works since I updated my phone last night.,"@557066 We want your device to run as smoothly as possible. Send us some more details about what’s going on in DM, and we'll work there. https://t.co/GDrqU22YpT",Fri Oct 20 12:55:59 +0000 2017,Fri Oct 20 15:07:01 +0000 2017,software_update,0.40552866
2444144,2444141,700821,@AppleSupport tried to change my password since I wasn’t sure about an iTunes purchase and all hell broke loose.  Now I’m in some account recovery process that takes a day?!?  Any way to expedite this?  I have all my info.,@700821 We can help with shortening the wait. Have you tried these steps here? https://t.co/nXAGZj0EE7,Wed Nov 15 00:21:04 +0000 2017,Wed Nov 15 00:34:31 +0000 2017,apple_id_account,0.4083396
1085249,1085246,375993,Installed IOS11 this week. My iphone7 went from a nimble sports car to juddering garbage truck. What’s that about @AppleSupport ?,@375993 We know how important your device working properly is and want to help. Let us know what has been happening with the iPhone.,Mon Oct 23 17:43:34 +0000 2017,Mon Oct 23 18:04:35 +0000 2017,software_update,0.3545647
2676504,2676503,753313,"Ever since the most recent iOS update my Bluetooth works about 30% as well, phone freezes and generally sucks. Please fix @115858",@753313 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,Tue Oct 31 12:35:58 +0000 2017,Tue Oct 31 13:52:33 +0000 2017,device_performance,0.4596355
1121658,1121657,384572,@AppleSupport issues regarding iPhone SE after installing IOS 11.0.2 update ..phone gets hanged! @4305 app also facing problems,@384572 Thank you for reaching out. Have you had a chance to back up and update to iOS 11.0.3 yet? That's the first step we suggest.,Sat Oct 14 05:03:38 +0000 2017,Sat Oct 14 12:52:53 +0000 2017,software_update,0.4890101
1071027,1071025,372742,"Hi @115858, I’ve owned 4 iPhones, 2 MacBook Pros, &amp; 1 Apple TV. My new iPhone 8 is the buggiest product I’ve ever purchased. #GetItTogether",@372742 What kind of issues are you having with the iPhone 8? We'd love to help.,Fri Oct 13 04:21:32 +0000 2017,Fri Oct 13 13:05:33 +0000 2017,apple_app_service,0.3711925
1042518,1042520,366483,"@AppleSupport no, the download just keeps loading and nothing happens, like this: https://t.co/VvON9bvXEi","@366483 Got it. Have you tried to download this on a different Wi-Fi network? Let us know in DM, please. We'll continue from there. https://t.co/GDrqU22YpT",Thu Oct 12 22:13:07 +0000 2017,Thu Oct 12 22:43:29 +0000 2017,software_update,0.40697068
1425128,1425131,409530,"@AppleSupport Only in the App Store, regardless of being connected to WiFi or using my data.",@409530  Have you tried restarting your device and checking again?  Here’s how:  https://t.co/OWRDHWSt4h,Mon Oct 16 18:13:06 +0000 2017,Mon Oct 16 18:17:06 +0000 2017,apple_app_service,0.36425382
1524072,1524070,473482,@AppleSupport why am I️ getting a weird symbol when typing “I️” - are u so powerful that u r reinventing alphabet ? Already reset. #helpI,@473482 We're here to help. Send us a DM letting us know which iPhone &amp; iOS version you're using: https://t.co/GDrqU22YpT,Fri Nov 03 16:38:49 +0000 2017,Fri Nov 03 21:28:01 +0000 2017,keyboard_text_input,0.37344274
1769985,1769983,532121,So how come random chunks of my photo library have just disappeared @AppleSupport?!?! This includes the first day’s worth of holiday pics!,@532121 We'd be happy to assist. Are you able to go to a computer to browse to https://t.co/tmRhWEkIq4? Thanks.,Tue Nov 07 22:36:12 +0000 2017,Tue Nov 07 23:26:27 +0000 2017,photos_media,0.489958
2297344,2297343,565701,It’s been on the charger for 3 hours and it only has 9%. I even switched chargers. Wth @115858,@565701 We're eager to be sure your iPhone is charging as expected. Were you able to get the iPhone charging overnight? Are we using the cord and adapter that came with the iPhone?,Sun Nov 12 03:59:06 +0000 2017,Sun Nov 12 13:32:00 +0000 2017,battery_charging,0.43566942
1220415,1220414,406334,"@115858 my phone has been acting up, can y’all fix this these updates aren’t working b",@406334 We know how important it is to have your iPhone performing its best. You’ve come to the right place. Send us a DM giving us details about what’s happening with your IPhone. Be sure to include any troubleshooting steps you've tried so far. https://t.co/GDrqU22YpT,Sat Nov 25 19:36:57 +0000 2017,Sat Nov 25 19:40:29 +0000 2017,software_update,0.40848124
2077126,2077125,251681,Society: update your iphone Me: 😡 (phone has been restarting by itself right after it freezes) thanks @115858 @AppleSupport https://t.co/MqgOlgBf1o,@251681 We'd like to look into this with you. Send us a DM including which iPhone you have. We'll continue there. https://t.co/GDrqU22YpT,Mon Oct 09 03:06:29 +0000 2017,Mon Oct 09 12:13:29 +0000 2017,device_performance,0.3853249
904096,904095,334636,"@AppleSupport Ever since I upgraded my software on my iPhone 7, it has been running like shit. Why is this happening?","@334636 Meet us in DM at the link below, so we can provide you more guidance on this. https://t.co/GDrqU22YpT",Tue Oct 10 04:52:59 +0000 2017,Tue Oct 10 13:04:01 +0000 2017,software_update,0.4785095
2121616,2121615,625075,"Also, intermittent 4G dropping to 3G . . . BUT NO INTERNET
Should I go on!!!!!!
@AppleSupport @2310","@625075 We know how important it is to have your devices working together, and how valuable your time is. Send us a DM to begin. https://t.co/GDrqU22YpT",Wed Nov 08 09:43:36 +0000 2017,Wed Nov 08 15:44:01 +0000 2017,device_performance,0.3725916
561748,561746,251452,"The last week my iPhone goes from 70% battery to 1% in less than 30mins even when I havnt touched the phone😡 i have it on battery saver even tried air plane Mode, it’s so annoying!
 @AppleSupport why is this happening it’s so frustrating","@251452 You've come to the right place, we'll be happy to look into this with you. To start, can you check if there's any message that mentions your iPhone's battery being in need of service, in Settings &gt; Battery? Use this article as reference: https://t.co/KyywFa9iZ3",Sat Dec 02 23:01:14 +0000 2017,Sat Dec 02 23:10:38 +0000 2017,battery_charging,0.37929052
1395667,1395666,444551,My phone finally tricked me into updating and now I see what everyone has been complaining about. @115858 your new IOS sucks.,@444551 Certainly not what we want you to experience. Please let us know about any issues you're experiencing. We'd love to help.,Sat Oct 28 12:29:02 +0000 2017,Sat Oct 28 14:41:38 +0000 2017,software_update,0.4429248
2082717,2082716,615935,@115858 check this and IOS 11.xx is still battery draining issues.please resolve as soon is possible. https://t.co/ltrwYeXSMh,@615935 We'd like to help. DM us details on the issue and include which device you have and we'll continue support there. https://t.co/GDrqU22YpT,Tue Oct 10 19:04:47 +0000 2017,Tue Oct 10 19:53:30 +0000 2017,battery_charging,0.45276457
2171631,2171630,405044,"@115858 cant get right now. I️m stuck with the ibug, keyboard disappears, categories get stuck on a new iphone7. Whats up @AppleSupport ?",@405044 Hi! We're glad you've reached out to us about these issues. Please DM us your iOS version from Settings &gt; General &gt; About and we'll work together to figure them out. https://t.co/GDrqU22YpT,Thu Nov 09 04:19:33 +0000 2017,Thu Nov 09 13:07:34 +0000 2017,software_update,0.36161768
2293559,2293558,359424,The IOS has fully fucked up my phone. Cheers @AppleSupport,@359424 Hey there. We'd like to help out with your iPhone. Can you tell us a little more about what's going on with it?,Tue Nov 07 09:24:14 +0000 2017,Tue Nov 07 15:35:32 +0000 2017,software_update,0.4280045
1683486,1683485,511708,@AppleSupport ios 11 killed my iphone 7+. Nothing works! with 1 yr. left to pay and out of warranty looks like I'm out of luck,@511708 We want to help. Reach out via DM using the link below and tell us more about your issue. https://t.co/GDrqU22YpT,Mon Nov 06 14:26:56 +0000 2017,Mon Nov 06 16:48:00 +0000 2017,software_update,0.44763625
889525,889524,331181,@AppleSupport why i can't install ios 11?,@331181 Let's take a look at what's happening. Are you receiving an error message when attempting to install?,Fri Oct 20 03:49:43 +0000 2017,Fri Oct 20 12:47:01 +0000 2017,software_update,0.4760444
1631359,1631358,499268,"@115858 @AppleSupport This update is trash, my phone glitches every few hours, and none of the bugs have been fixed except my volume",@499268 That should not be happening. Send us a DM. Let us help you out. https://t.co/GDrqU22YpT,Tue Oct 17 04:57:30 +0000 2017,Tue Oct 17 12:37:32 +0000 2017,software_update,0.39955872
2619965,2619964,740343,@AppleSupport I had a live chat with an apple rep on Sunday who was supposed to send me an email regarding the problems I’m having with my 5s. Still waiting. Still problems.,@740343 We'd be happy to look into this. Please join us in DM where we can gather the info we'll need to do that. https://t.co/GDrqU22YpT,Fri Nov 17 10:08:17 +0000 2017,Fri Nov 17 15:13:31 +0000 2017,software_update,0.37814972
1526092,1526091,473951,This apple update is trash. Every time I️ try to text back it sends a dick pic instead of the text @115858 help!!!!,@473951 We're here for you. Please DM us and we'll continue from there. Thanks. https://t.co/GDrqU22YpT,Fri Nov 03 18:36:59 +0000 2017,Fri Nov 03 21:52:00 +0000 2017,software_update,0.36181265
1760178,1760177,529773,AYO @AppleSupport WHY WONT IT LET ME UPDATE TO 11.1,@529773 We want to help. How are you attempting to update your iOS? Are you using iTunes or updating directly from your device?,Tue Nov 07 23:03:42 +0000 2017,Tue Nov 07 23:42:30 +0000 2017,software_update,0.35345018
2208666,2208665,645669,"Just updated my phone AGAIN and now half my pictures are black! WTF, @AppleSupport",@645669 We'd like to look into this. Join us in DM and let us know if you use iCloud Photo Library. https://t.co/GDrqU22YpT,Thu Oct 19 13:57:34 +0000 2017,Thu Oct 19 14:59:37 +0000 2017,photos_media,0.4342397
2205916,2205915,644974,Hi @115858 @AppleSupport why is the “ I️” on the keyboard turning into question marks when send texts and and emails from @797?,"@644974 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/xXaXeeSRt9",Thu Nov 09 17:38:22 +0000 2017,Thu Nov 09 23:44:30 +0000 2017,keyboard_text_input,0.38199124
337783,337784,196622,"@AppleSupport (iPod from 2016 with Bluetooth off, location off, app refreshing off, apps all closed, etc.)",@196622 Thanks for those details. Join us in DM and we'll look into this a bit closer: https://t.co/GDrqU22YpT,Sat Oct 07 22:24:20 +0000 2017,Sun Oct 08 00:07:27 +0000 2017,apple_app_service,0.43913317
1406207,1406206,446860,"@115858 i haven’t been able to access iPhoto since March 9, 2015... https://t.co/efrCAGA2uk","@446860 We're happy to help. For assistance with iPhoto reach out to us here: https://t.co/IBIY3vMgPj select ""Apps &amp; Software.""",Wed Nov 01 21:37:31 +0000 2017,Wed Nov 01 22:10:27 +0000 2017,photos_media,0.35243753
928022,928020,340192,"Dear @AppleSupport, My iPhone is draining power like crazy since I updated from iOS 10 to 11. I went from 100% to 4% in like 6 hours!! https://t.co/MvddpOzyVi",@340192 This is not the experience we want you to have. Which iPhone model do you own?,Fri Oct 13 21:56:16 +0000 2017,Fri Oct 13 22:14:29 +0000 2017,battery_charging,0.4999912
2206029,2206031,645007,"@AppleSupport From Ismailia, Egypt - bought it from Mobile Shop company - Elsafy warranty they want me to pay 10000L.E and replace it !",@645007 Can you please send us a DM? We will go from there. https://t.co/GDrqU22YpT,Fri Oct 20 01:16:59 +0000 2017,Fri Oct 20 01:55:28 +0000 2017,purchase_payment_order,0.36569333
845573,845574,320991,"@AppleSupport When I type and try to use the PT, it either has a lag time (maybe w/ the keyboard) &amp; then it predicts crazy options - sometimes non-English","@320991 Good to know. Have you tried to restart your iPhone? If not, follow the steps here: https://t.co/OWRDHXa3VP Did that help?",Fri Oct 13 14:46:50 +0000 2017,Fri Oct 13 15:40:02 +0000 2017,keyboard_text_input,0.37269092
354080,354079,200183,iOS 11 is worst upgrade ever!! @115858 please fix. It’s worse than my iPhone 3 back n 2008. ⚠️ No one should install. Fixes cause more bugs❗️,@200183 Let's get this resolved. What's going on with your device? Reply in DM to get started. https://t.co/GDrqU22YpT,Sun Oct 08 05:35:08 +0000 2017,Sun Oct 08 14:07:00 +0000 2017,software_update,0.53150916
959407,959406,347628,@AppleSupport Tell me you're bringing back the possibility to browse my iPhone music library on my Apple Watch in watchOS 4. Please.,"@347628 Hey there. We're always on the lookout for customer feedback, and invite you to submit yours here: https://t.co/eTPVYVFyd8",Wed Oct 11 08:41:05 +0000 2017,Wed Oct 11 13:49:00 +0000 2017,apple_app_service,0.38458803
1022341,1022340,361910,it hasnt even been 30 minutes and my phones already at 80. what kind of crack were you on when making this update @115858,@361910 Let’s get this sorted out together. Send us a DM with which iPhone you are using and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 12 15:32:47 +0000 2017,Thu Oct 12 16:05:11 +0000 2017,software_update,0.44114274
1014877,1014876,121159,@AppleSupport See this App Store updates page on iOS 11.0.3 https://t.co/3QzWC2pEza,"@121159 Thanks for reaching out, we’ll be glad to help. Can you confirm if this happens after a restart? https://t.co/OWRDHWSt4h",Sun Oct 22 18:14:18 +0000 2017,Sun Oct 22 18:55:00 +0000 2017,software_update,0.41524667
2922745,2922744,808826,"So disappointed with @115858 recently. My iPad loses work, iPhone takes forever to switch apps, unlocking my phone stops my music, and this weird “I am” encoding error? What happened to the company that prized user experience???","@808826 We'd love to help get each of these issues sorted out with you. Please DM us and tell us more about what's going on with each device, including which software versions you're using, and any steps you've taken so far. https://t.co/GDrqU22YpT",Wed Nov 29 01:35:27 +0000 2017,Wed Nov 29 01:52:00 +0000 2017,software_update,0.39668703
1914641,1914640,570320,My IPhone is less than 6 months old and the battery doesn’t work anymore on top of that @115858 has apparently terrible customer service,@570320 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT,Wed Oct 25 21:54:22 +0000 2017,Wed Oct 25 22:15:00 +0000 2017,battery_charging,0.40406764
483223,483222,229936,"Dear @115858 
@AppleSupport 
After testing the faceID for some time, I have a suggestion.
Add an extra layer of security feature, which requires blinking before the device unlocks.
This feature will tackle two issues:
1- sleeping 
2- masking manikins
Thanx",@229936 Thanks for reaching out to let us know. Your feedback is extremely important to us. Feel free to share your ideas with us here:  https://t.co/eTPVYVFyd8,Fri Dec 01 07:31:38 +0000 2017,Fri Dec 01 14:24:29 +0000 2017,apple_id_account,0.4279595
942240,942239,343367,"@115858 updated to 11.03 and battery drains within 2 hours and half my calls and texts won't go through, what's going on?","@343367 Let's work through this together. How long has it been since updating? Also, have you tried restarting since noticing this?",Sat Oct 21 07:03:51 +0000 2017,Sat Oct 21 16:07:00 +0000 2017,battery_charging,0.47752482
254101,254099,176400,"@AppleSupport I’ve got iOS 11 my phone no longer charges like it used with ease and speed, when it’s charged the battery drains so easily 🙃",@176400 DM us and we can take a closer look at this. https://t.co/GDrqU22YpT,Thu Oct 05 17:19:24 +0000 2017,Thu Oct 05 18:04:36 +0000 2017,battery_charging,0.49228233
1458793,1458792,458606,@AppleSupport Not sure how this works hope you get this.Do I need to make an appt at my local Apple Store to purchase the X or just show up,"@458606 Great question! No reservation is needed, however you may want to reach out to them to confirm it's still in stock.",Fri Nov 03 19:49:45 +0000 2017,Fri Nov 03 23:51:27 +0000 2017,purchase_payment_order,0.43142796
1857332,1857331,488401,@AppleSupport The new iOS 11 and subsequent updates have literally rendered by iPhone 6 Plus unusable. Lag. Crashes. Reboots. Et Al!,@488401 Let’s work together to get this addressed. Could you let us know more details via a DM? We’ll keep moving from there. https://t.co/GDrqU22YpT,Thu Oct 19 06:32:31 +0000 2017,Thu Oct 19 13:14:00 +0000 2017,software_update,0.47164553
236395,236394,172302,"@AppleSupport do you test the software before you lump it into folks? battery useless, can’t send emails and some apps don’t work.  ios11",@172302 We'd be happy to assist with your iPhone today. Send us a DM to get started. https://t.co/GDrqU22YpT,Thu Oct 05 09:18:19 +0000 2017,Thu Oct 05 14:10:32 +0000 2017,software_update,0.4366851
1717652,1717651,520102,"@AppleSupport not a happy camper with this update! I’ve lost my pictures from Hawaii, see the geo Tag, where’s Hawaii??? https://t.co/ZNXR7dlS63",@520102 Our Photos team would love to work with you on this issue. Use this link to reach out to them: https://t.co/IBIY3vMgPj,Thu Oct 26 16:55:36 +0000 2017,Thu Oct 26 17:57:01 +0000 2017,photos_media,0.35494363
1818148,1818147,546128,How is it that I've sent TWO emails to @AppleSupport re a charge over the last two weeks but have gotten NO response 😡,@546128 Thanks for reaching out! We’d like to gather more details so we can best assist. Please use the DM link to share the details. https://t.co/GDrqU22YpT,Mon Oct 16 11:58:03 +0000 2017,Mon Oct 16 13:58:28 +0000 2017,purchase_payment_order,0.3837361
617318,617316,266461,"@AppleSupport Nope. It asks for the login credentials, 4-5 times but nothing starts downloading.","@266461 When you've been trying to download these apps, has that been over a Wi-Fi connection, a cellular connection, or both? And to get ready for a possible step we'd like to try, are you using Apple Music on your iPhone?",Wed Nov 22 06:39:45 +0000 2017,Wed Nov 22 14:02:32 +0000 2017,software_update,0.40509063
2922737,2922736,808838,@AppleSupport warum wird mein anker Ladekabel seit dem neuesten iOS Update nicht mehr vom iPhone unterstützt? 😕,@808838 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Wed Nov 29 01:51:11 +0000 2017,Wed Nov 29 01:54:00 +0000 2017,software_update,0.3538645
851214,851212,322209,Hey @115858 really regretting that I updated my software. This sucks! It’s made my phone so slow and it’s unbelievably frustrating! Ugh!,@322209 We want to help get your iPhone working properly.  Which iPhone and exact iOS version are you using?,Wed Oct 18 19:08:36 +0000 2017,Wed Oct 18 19:27:45 +0000 2017,software_update,0.3612499
643431,643429,124307,"@115858 please fix the system! Download update and iPhone is acting crazy. Black screen, extremely slow, apps disappear, &amp; the list goes on.",@124307 We'd like to work with you. Let's look at this together in DM. https://t.co/GDrqU22YpT,Thu Oct 05 01:19:03 +0000 2017,Thu Oct 05 02:23:27 +0000 2017,software_update,0.58441067
1169562,1169561,395102,"I buy a new iPhone charger every 5 months or so. I know I carry it everywhere with me, but that ish costs money to pay for! @AppleSupport",@395102 We'd be happy to look into this with you. DM us and we'll continue there. https://t.co/GDrqU22YpT,Sun Oct 15 11:37:15 +0000 2017,Sun Oct 15 14:35:01 +0000 2017,purchase_payment_order,0.37339628
48044,48042,126743,"@AppleSupport Hi, I've just reset my phone and restored from icloud but none of my apps are downloading.",@126743 We are here to help you get your apps back. Are you connected to Wi-Fi? Did other things such as your Messages come back?,Wed Nov 01 16:18:08 +0000 2017,Wed Nov 01 17:00:29 +0000 2017,software_update,0.48430312
1409702,1409700,251070,"@AppleSupport I didn’t really notice the battery issue with iOS 11 before, but 11.1 it’s definitely draining the🔋 of my iPhone 7 really fast",@251070 Getting the battery life you expect is very important. Have you adjusted settings as outlined here: https://t.co/bivpdfBNJ6,Wed Nov 01 22:30:04 +0000 2017,Wed Nov 01 23:09:29 +0000 2017,battery_charging,0.4999525
225123,225125,169778,"@AppleSupport Iphone6
Nothing happens when I try to download from the iTunes Store. Literally nothing. The spinner thing just spins and burns my battery out","@169778 Got it, thanks! So we can look closer into this with you reach out to us in DM using the link below, and we'll continue from there. https://t.co/GDrqU22YpT",Sat Nov 25 03:02:40 +0000 2017,Sat Nov 25 03:23:50 +0000 2017,software_update,0.44197443
2229462,2229461,650620,"@115858 iPhone 
What is up with this “New” update? 
Freezing screen, inoperable apps, delays in 
t y p i n g 
o u t 
M e s s a g e s . 
Technology,great when it works",@650620 Thanks for connecting with us. We'd like to assist you with these issues. Join us in DM here. We'll pick up there. https://t.co/GDrqU22YpT,Fri Nov 10 09:12:23 +0000 2017,Fri Nov 10 15:54:26 +0000 2017,software_update,0.5021262
371449,371450,203976,@AppleSupport I downloaded Some not all of it when I downloaded ios before it never messed with my music or anything else,@203976 Do you recall if you may have signed out of Apple Music by chance?,Mon Oct 09 17:14:10 +0000 2017,Mon Oct 09 18:32:00 +0000 2017,software_update,0.52567637
1007147,1007146,358326,@AppleSupport This new IOS update has ruined my phone. Freezes all the time. Can’t hear anyone on calls. Infuriating.,"@358326 We're here to help. DM us, and we'll look into this. https://t.co/GDrqU22YpT",Sun Oct 22 19:15:40 +0000 2017,Sun Oct 22 19:48:30 +0000 2017,software_update,0.4615174
2298571,2298572,667209,@AppleSupport Yea do I need too update iTunes on my Mac first 🤔🤔🤔,@667209 You would want to make sure iTunes is fully up-to-date prior to attempting to update the iPhone that way. Let us know if that helps in DM. https://t.co/GDrqU22YpT,Tue Nov 14 22:53:01 +0000 2017,Tue Nov 14 23:13:27 +0000 2017,software_update,0.37749428
390454,390453,208435,@AppleSupport me and my friend have both updated our iphones to the new iOS and now we can’t make calls and apps are crashing.,@208435 We can assist you. Please send us a DM at the following link and we'll help you further from there. https://t.co/GDrqU22YpT,Mon Oct 09 13:03:57 +0000 2017,Mon Oct 09 15:42:32 +0000 2017,software_update,0.45994782
366965,366964,202919,@AppleSupport Thanks! I’m using an iPhone 7 Plus and it’s updated to the latest version of iOS.,"@202919 Got it, thanks. DM us what's happening with Bluetooth and your car and we'll work from there. https://t.co/GDrqU22YpT",Sun Oct 08 19:09:45 +0000 2017,Sun Oct 08 20:53:30 +0000 2017,software_update,0.4007142
301560,301559,187937,"@115858 @applesupport please give me back the 1.7 gb of photos. You can see, there are no photos in icloud 😒 #icloud https://t.co/fYK1kXA6sF",@187937 Let's look into this together. Please send us a DM and we will go from there. https://t.co/GDrqU22YpT,Fri Oct 06 18:31:14 +0000 2017,Fri Oct 06 21:11:00 +0000 2017,photos_media,0.46525267
1058156,1058154,369834,@AppleSupport My keyboard keeps autocorrecting “it” to “I.T” and it’s extremely frustrating. What Can I do? https://t.co/09EvHtbybz,@369834 We'd love to help!  Which device is this happening on and which iOS version is it running?,Mon Oct 23 03:11:45 +0000 2017,Mon Oct 23 12:20:00 +0000 2017,keyboard_text_input,0.36562502
2726881,2726880,764681,Since updating my iphone 7 all it does is freeze and is so slow..  @AppleSupport sort the updates out😡😡😡😡,@764681 We want to be sure you get the most out of your iPhone's performance. We can definitely look into this further with you. Send us a DM and we'll take it from there.,Mon Nov 20 06:48:54 +0000 2017,Mon Nov 20 13:51:00 +0000 2017,software_update,0.4865989
1238179,1238181,410442,@AppleSupport Where are your excellent customer service? I'm waiting for you to change my iphone for 37 days.,@410442 We want to help.  Send us a DM letting us know which country you are located in to start. https://t.co/GDrqU22YpT,Wed Oct 25 22:11:12 +0000 2017,Wed Oct 25 22:18:00 +0000 2017,purchase_payment_order,0.4589036
539929,539927,245223,@AppleSupport Plz release ios 11.1.3 asap for solving the “spinning wheel black screen error” that i am facing from yesterday its coming again and again and stopping me to use my iphone i have to change date for temporary stop this problem,"@245223 We’d like to offer some guidance on this. Let’s follow the steps in this article to resolve this issue, which includes updating to iOS version 11.2: https://t.co/osZOKKTalm

We’d recommend making sure you have a backup before updating your device.",Sat Dec 02 05:35:16 +0000 2017,Sat Dec 02 15:00:37 +0000 2017,software_update,0.3690734
691214,691212,285168,"Hey @AppleSupport , I was wondering if you could do a diagnostics test of my iPhone battery. Thanks!",@285168 We'd be glad to. DM us and we can get started. https://t.co/GDrqU22YpT,Tue Oct 10 17:48:54 +0000 2017,Tue Oct 10 18:38:25 +0000 2017,battery_charging,0.3671409
1449219,1449216,456285,@AppleSupport has anyone reported problems with their keyboard lately. Both my fiancé and I️ are getting a Unicodes when using the letter I️,@456285 Let’s dig a little deeper to see what we can find out. Let us know which version of iOS you’re running in DM to proceed. https://t.co/GDrqU22YpT,Thu Nov 02 11:48:02 +0000 2017,Thu Nov 02 15:06:00 +0000 2017,keyboard_text_input,0.4040286
2685378,2685380,119047,@AppleSupport All of them.,@119047 Do you have any third party keyboard apps installed on your device?,Tue Oct 31 17:11:18 +0000 2017,Tue Oct 31 17:27:43 +0000 2017,apple_app_service,0.36389673
